# ----------------------------------------
# chohama-main
# chohama-Weekly-report-自由形式 1
# 20260620-20260627
# ----------------------------------------

,,セグメント,すべてのユーザー,すべてのユーザー,すべてのユーザー,すべてのユーザー,すべてのユーザー,オーガニック トラフィック,オーガニック トラフィック,オーガニック トラフィック,オーガニック トラフィック,オーガニック トラフィック,モバイル トラフィック,モバイル トラフィック,モバイル トラフィック,モバイル トラフィック,モバイル トラフィック,ウェブのトラフィック,ウェブのトラフィック,ウェブのトラフィック,ウェブのトラフィック,ウェブのトラフィック
ページ タイトル,ランディング ページ + クエリ文字列,新規 / 既存,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率
,,,223,213,393,13.85483870967742,0.7862903225806451,197,189,319,14.582568807339449,0.7844036697247706,128,122,226,13.503401360544217,0.782312925170068,95,91,165,14.366336633663366,0.7722772277227723,総計
浜名湖の釣り禁止エリア・漁業権・マナーまとめ｜知って安心の基礎ルール解説 | 釣！浜名湖,/blog/guide/beginner/hamanako-fishing-rules-and-manners/,new,34,34,34,0,0.9705882352941176,33,33,33,0,0.9696969696969697,27,27,27,0,1,7,7,7,0,0.8571428571428571
浜名湖アジング完全攻略！時期・ポイント・おすすめルアーをプロが解説 | 釣！浜名湖,/blog/ajing-guide/,established,1,1,2,19,0,1,1,2,19,0,0,0,0,0,0,1,1,2,19,0
浜名湖アジング完全攻略！時期・ポイント・おすすめルアーをプロが解説 | 釣！浜名湖,/blog/ajing-guide/,new,1,1,2,0,0.5,1,1,2,0,0.5,0,0,0,0,0,1,1,2,0,0.5
浜名湖ガーデンパーク｜広大なシャローが広がるウェーディング・サーフの聖地 | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,434,0,1,1,1,434,0,0,0,0,0,0,1,1,1,434,0
浜名湖ガーデンパーク｜広大なシャローが広がるウェーディング・サーフの聖地 | 釣！浜名湖,/points/wading-points/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖クロダイ攻略完全ガイド！釣れる時期・ポイント・釣り方を徹底解説 | 釣！浜名湖,/blog/kurodai/,new,1,1,1,127,0,1,1,1,127,0,0,0,0,0,0,1,1,1,127,0
浜名湖クロダイ攻略完全ガイド！釣れる時期・ポイント・釣り方を徹底解説 | 釣！浜名湖,/points/araibenten-umiduripark/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
浜名湖クロダイ攻略完全ガイド！釣れる時期・ポイント・釣り方を徹底解説 | 釣！浜名湖,/points/nakanoshima/,new,1,1,2,0,0,1,1,2,0,0,1,1,2,0,0,0,0,0,0,0
浜名湖クロダイ釣り完全ガイド！1年中狙える最強ポイントと攻略法 | 釣！浜名湖,/blog/kurodai-complete-guide/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
浜名湖シーバス攻略完全ガイド！スズキを釣るためのシーズン・ルアー・ポイント | 釣！浜名湖,/blog/seabass/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
浜名湖ハゼ釣り特集！ファミリーで楽しむ最強のターゲット【完全ガイド】 | 釣！浜名湖,/blog/haze/,new,1,1,3,0,0,1,1,3,0,0,0,0,0,0,0,1,1,3,0,0
浜名湖パークビレッジ周辺～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/points/wading-points/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖マゴチ攻略：ボトムワインドの威力と推奨ギア。砂地のハンターを狂わせる操作術 | 釣！浜名湖,/blog/magochi-bottom-wind/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
浜名湖マダコ完全攻略ガイド｜夏の新ダコ爆釣から大型狙いの「底剥がし」テクニックまで | 釣！浜名湖,/points/tako-fukabori/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
浜名湖レンタルボート5選｜免許不要プランの料金・予約・安全ルールまとめ | 釣！浜名湖,/blog/rental-boat-guide/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
浜名湖レークサイドウェイ周辺（猪鼻湖）の釣りポイント完全解説｜絶景と「投げ釣り」の融合地 | 釣！浜名湖,/points/lakesideway/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
浜名湖釣りポイントマップ | 釣！浜名湖,/blog/ajing-guide/,established,1,1,2,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,0,0
浜名湖釣りポイントマップ | 釣！浜名湖,/blog/kisu-points/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
浜名湖釣りポイントマップ | 釣！浜名湖,/map/,established,2,1,2,0,0.5,2,1,2,0,0.5,0,0,0,0,0,2,1,2,0,0.5
浜名湖釣りポイントマップ | 釣！浜名湖,/points/,new,1,1,3,0,0,1,1,3,0,0,1,1,3,0,0,0,0,0,0,0
浜名湖釣りポイントマップ | 釣！浜名湖,/points/miyakodagawa/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
渚園（表浜名湖）の釣りポイント完全解説｜キャンプと「チヌトップ」の聖地を遊び尽くす | 釣！浜名湖,/points/ajing-fukabori/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
湖南高校周辺（新川河口）｜中浜名湖の汽水域が育むチヌとハゼの穴場！ | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
砂揚げ場（新居漁港）～車横付けOK！浜名湖No.1のファミリーポイント～ | 釣！浜名湖,/blog/ajing-guide/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
砂揚げ場（新居漁港）～車横付けOK！浜名湖No.1のファミリーポイント～ | 釣！浜名湖,/blog/ajing-guide/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
砂揚げ場（新居漁港）～車横付けOK！浜名湖No.1のファミリーポイント～ | 釣！浜名湖,/map/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
砂揚げ場（新居漁港）～車横付けOK！浜名湖No.1のファミリーポイント～ | 釣！浜名湖,/points/drive-fishing-spots/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
網干場（舞阪港）～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/blog/ajing-guide/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
網干場（舞阪港）～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/blog/ajing-guide/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
網干場（舞阪港）～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/blog/guide/beginner/hamanako-fishing-rules-and-manners/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
網干場（舞阪港）～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/map/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
花川河口（庄内湖）の釣りポイント解説｜生命のゆりかご・ハゼ釣りの穴場 | 釣！浜名湖,/map/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
都田川河口（みやこだがわ）｜浜名湖NO.1のハゼ釣りの聖地！汽水域の王者・ハゼとシーバスを完全攻略 | 釣！浜名湖,/points/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
釣り場ポイント | 釣！浜名湖,/points/miyakodagawa/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
雄踏町山崎（ゆうとうちょうやまざき）｜車横付けOK！中浜名湖が誇る「機動力抜群」の投げ釣り聖地 | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
6月の浜名湖釣り完全ガイド｜梅雨のマダコ数釣りとチヌトップ開幕の初夏攻略 | 釣！浜名湖,/,established,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
OMソーラー付近（旧：頭脳公園）｜水路と回遊が交差するキビレ・シーバスの隠れた名所 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
【浜名湖攻略】風向きと魚の居場所｜南風と北風で変わるポイント選びの法則 | 釣！浜名湖,/blog/guide/theory/wind-direction-fish/,new,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
イオンタウン湖西周辺・海浜公園（いおんたうんこさい）｜買い物ついでに手軽に釣れる？ファミリー・初心者向けの快適ポイント | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
サクラマル～赤鳥居を望むキビレ釣りの名所を徹底解説～ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
ホトニクス下（通称：マイマイ）の釣りポイント完全解説｜奥浜名湖の深淵に潜む「大型キビレ」の聖地 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
下尾奈地区（猪鼻湖）の釣りポイント完全解説｜奥浜名湖の極上ウェーディング・サンクチュアリ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
中之島（浜名湖大橋）～表浜名湖のウェーディング聖地を紹介～ | 釣！浜名湖,/blog/bentenjima/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
中之島（浜名湖大橋）～表浜名湖のウェーディング聖地を紹介～ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
乙女園（うなぎ観音）～表浜名湖の静かな釣り穴場を徹底解説～ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
伊奈（いな）の釣りポイント解説｜急深なブレイクに潜む「奥浜名湖のモンスター」を狙い撃つ穴場 | 釣！浜名湖,/,established,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
伊奈（いな）の釣りポイント解説｜急深なブレイクに潜む「奥浜名湖のモンスター」を狙い撃つ穴場 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
伊左地川河口（庄内湖）｜ハゼ釣りの隠れ聖地！「ぬくもりの森」隣接のファミリーフィッシング・パラダイス | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
伊目（いめ）の釣りポイント解説｜広大なシャローが続くウェーディングの聖地 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
佐久城跡周辺（猪鼻湖）の釣りポイント完全解説｜歴史と「急深」が育む大物回遊の要所 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
内山海岸（うちやまかいがん）｜中浜名湖の広大なシャローを攻める！ウェーディング＆チニングの桃源郷 | 釣！浜名湖,/,established,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
古人見（こひとみ）ボートエリア｜「浜名湖のカリブ海」！白い砂地で極限のサイトフィッシング | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
弁天島海浜公園（表浜名湖）の釣りポイント完全解説｜世界一映える「赤鳥居」とリゾート・フィッシング | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
新居町中之郷（あらいちょうなかのごう）｜ボートチニングの聖地！広大なシークレットシャローを攻略 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
新川河口（雄踏総合公園）～表浜名湖のシーバス＆ハゼ有望ポイントを徹底解説～ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
村櫛海水浴場（むらくしかいすいよくじょう）｜広大な浅瀬と航路が交差する中浜名湖の万能ポイント | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
正太寺鼻（しょうたいじ）｜浜名湖屈指の急深岬！大型キビレ・カレイの聖地 | 釣！浜名湖,/,established,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
津々崎公園周辺｜猪鼻湖北部の門番！激流と12mディープが交差する「怪物の巣窟」を完全攻略 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖「ランカーシーバス」深淵攻略｜佐久米・松見ヶ浦・佐久城跡の越冬パターン | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖の干潟サイトフィッシング｜湖上に立つ非日常！クロダイ・キビレのトップゲーム聖地 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖ウェーディング極論：シーバス・クロダイ「一歩先のシャロー」を撃つ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,105,0,0,0,0,0,0,1,1,1,105,0,0,0,0,0,0
浜名湖ガーデンパーク｜広大なシャローが広がるウェーディング・サーフの聖地 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖パークビレッジ周辺～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖パークビレッジ周辺～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/points/parkvillege/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
浜名湖マゴチ攻略：ボトムワインドの威力と推奨ギア。砂地のハンターを狂わせる操作術 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖釣りガイド | 釣！浜名湖,/,established,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
浜名湖釣りポイントマップ | 釣！浜名湖,/,established,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
浜名湖釣りポイントマップ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0
渚園（表浜名湖）の釣りポイント完全解説｜キャンプと「チヌトップ」の聖地を遊び尽くす | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
砂揚げ場（新居漁港）～車横付けOK！浜名湖No.1のファミリーポイント～ | 釣！浜名湖,/points/family-car-points/,new,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
観月園（かんげつえん）付近～表浜名湖の攻略が難しい穴場スポット～ | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
【浜名湖・ウキ釣り】フカセ釣りでクロダイを仕留める！激流と二枚潮を攻略する理論 | 釣！浜名湖,/blog/guide/method/fukase-fishing/,established,1,0,2,0,1,1,0,2,0,1,1,0,2,0,1,0,0,0,0,0
【浜名湖冬チヌ攻略】12月～2月の深場狙いと前打ち・電気ウキ釣りの極意 - 釣！浜名湖,/2025/12/hamana-winter-tinu-tactics/,established,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
女河浦（めがうら）｜石畳と深場が隣接するキビレ・ハゼの隠れた名スポット | 釣！浜名湖,/points/megaura/,new,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
浜名湖のマダコ釣り6月開幕｜初心者でも数釣りが狙える堤防ポイント | 釣！浜名湖,/blog/june-tako-opening/,established,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
浜名湖の釣り禁止エリア・漁業権・マナーまとめ｜知って安心の基礎ルール解説 | 釣！浜名湖,/blog/guide/beginner/hamanako-fishing-rules-and-manners/,,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
浜名湖ナイトチニング攻略｜ズル引き＆フリーリグの極意とおすすめワーム | 釣！浜名湖,/blog/night-chining/,established,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
浜名湖メジナ（寒グレ）完全攻略｜激流の中の「コマセワーク」と「同調」の真髄 | 釣！浜名湖,/points/mejina-fukabori/,established,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0

